"Status","Invoiced","Number","Date","Buyer","Job","Quantity","Approved By","Amount","Shipping Date","Seller","Amount (CAD)","Unbilled Balance (CAD)","Unpaid Balance (CAD)","Employee","Reference","Weight (lb)","Volume (ft³)","Approved Date","Payment Terms","Incoterms","Notes","Currency","Billing Address","Shipping Address","Seller Address","Modes of Transportation","Last Event","Online","Type","Exchange Rate","Is Cancelled","Reverse Exchange Rate","Paid","Division","Template Name","Tax Amt. (CAD)","Amt. Before Tax (CAD)","Other Charges (CAD)","Items Amount (CAD)","Online Creator","Is Printed","Attachments","Backordered","External Id","Channel","Store Order Reference","Store Order Date","Courier","Shipment Type","Shipping Cost","Salesperson","Billing Client","Synced to Logistico","POS Order","Fulfilled","Total Discount (CAD)","Total Discount","Returning","Purchase Order","Lot Number","Container#"
"Delivered","Yes","3354","02/02/2024","Costco Vaughan Wet","3354","900","Naomi Bendayan","USD 24174.00","02/03/2024","Equifruit, Inc.","32,586.55","-73.25","0.00","Claudia Ramirez",,"0.00","1,908.00","02/06/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","32,586.55","0.00","32,586.55",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","240707",,
"Delivered","Yes","3349","01/30/2024","Costco Vaughan Wet","3349","900","Naomi Bendayan","USD 24174.00","02/02/2024","Equifruit, Inc.","32,514.03","-278.73","0.00","Claudia Ramirez",,"35,992.67","1,906.99","02/06/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.34","Yes",,,"0.00","32,514.03","0.00","32,514.03",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","240706",,
"Delivered","Yes","3344","01/30/2024","Costco Vaughan Wet","3344","900","Naomi Bendayan","USD 24174.00","02/01/2024","Equifruit, Inc.","32,514.03","-194.12","0.00","Claudia Ramirez",,"35,992.67","1,906.99","02/06/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.34","Yes",,,"0.00","32,514.03","0.00","32,514.03",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","240705",,
"Delivered","Yes","3338","01/30/2024","Costco Varennes","3338","900","Naomi Bendayan","USD 24174.00","02/01/2024","Equifruit, Inc.","32,514.03","-145.77","0.00","Claudia Ramirez",,"35,992.67","1,906.99","02/06/2024","Net 30",,,"United States Dollar","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.34","Yes",,,"0.00","32,514.03","0.00","32,514.03",,"No","No","No",,,,,,,"0.00",,"Costco Varennes","No","No","No","0.00","USD 0.00","0","5740123663",,"TTNU8634329"
"Delivered","Yes","3346","01/30/2024","Top Banana","3346","900","Naomi Bendayan","USD 22869.00","02/01/2024","Equifruit, Inc.","30,758.81","-68.60","0.00","Claudia Ramirez",,"35,992.67","1,906.99","02/06/2024","Net 30",,,"United States Dollar","415 NYC Terminal Market, Bronx, NY 10474. United States","415 NYC Terminal Market, Bronx, NY 10474. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.34","Yes",,,"0.00","30,758.81","0.00","30,758.81",,"No","No","No",,,,,,,"0.00",,"Top Banana","No","No","No","-0.01","USD 0.00","0","020124",,"MNBU9150427"
"Delivered","Yes","3356","01/30/2024","Chiovitti Banana Co., Ltd","3356","960","Naomi Bendayan","USD 21408.00","02/01/2024","Equifruit, Inc.","28,793.76","-64.22","0.00","Claudia Ramirez",,"38,392.18","2,034.12","02/06/2024","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.34","Yes",,,"0.00","28,793.76","0.00","28,793.76",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","240704",,
"Delivered","Yes","3358","01/30/2024","Sobeys BCH","3358","960","Naomi Bendayan","USD 22934.40","02/02/2024","Equifruit, Inc.","30,846.77","-91.74","0.00","Claudia Ramirez",,"38,392.18","2,034.12","02/06/2024","Net 30",,,"United States Dollar","Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.34","Yes",,,"0.00","30,846.77","0.00","30,846.77",,"No","No","No",,,,,,,"0.00",,"Sobeys BCH","No","No","No","0.00","USD 0.00","0","4566568090",,"SEGU9520614"
"Delivered","Yes","3351Q2","01/29/2024","Sobeys Quebec City","3351","240","Naomi Bendayan","USD 5932.80","02/05/2024","Equifruit, Inc.","7,988.52","-38.56","0.00","Claudia Ramirez",,"9,598.05","508.53","02/09/2024","Net 30",,,"United States Dollar","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","No",,,"0.00","7,988.52","0.00","7,988.52",,"No","No","No",,,,,,,"0.00",,"Sobeys Quebec City","No","No","No","0.00","USD 0.00","0","4566568903","0011E279","MNBU4113842"
"Delivered","Yes","3351Q1","01/29/2024","Sobeys Quebec City","3351","240","Naomi Bendayan","USD 5932.80","02/01/2024","Equifruit, Inc.","7,988.52","-8.89","0.00","Claudia Ramirez",,"9,598.05","508.53","02/06/2024","Net 30",,,"United States Dollar","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","950, avenue Galilee, Duberger, QC G1P 4B7. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","No",,,"0.00","7,988.52","0.00","7,988.52",,"No","No","No",,,,,,,"0.00",,"Sobeys Quebec City","No","No","No","0.00","USD 0.00","0","4566568902","0011E279","MNBU4113842"
"Delivered","Yes","3332","01/29/2024","Costco Vaughan Wet","3332","900","Naomi Bendayan","USD 24174.00","01/31/2024","Equifruit, Inc.","32,574.46","-36.99","0.00","Claudia Ramirez",,"35,992.67","1,906.99","02/06/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","32,574.46","0.00","32,574.46",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","240703",,
"Delivered","Yes","3350","01/29/2024","Costco Varennes","3350","900","Naomi Bendayan","USD 24174.00","01/31/2024","Equifruit, Inc.","32,574.46","-133.69","0.00","Claudia Ramirez",,"35,992.67","1,906.99","02/06/2024","Net 30",,,"United States Dollar","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","32,574.46","0.00","32,574.46",,"No","No","No",,,,,,,"0.00",,"Costco Varennes","No","No","No","0.00","USD 0.00","0","5740123653",,
"Delivered","Yes","3347","01/29/2024","Costco Vaughan Wet","3347","900","Naomi Bendayan","USD 24174.00","01/31/2024","Equifruit, Inc.","32,574.46","-36.99","0.00","Claudia Ramirez",,"35,992.67","1,906.99","02/06/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","32,574.46","0.00","32,574.46",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","240571",,
"Delivered","Yes","3391","01/29/2024","Charlies","3391","960","Naomi Bendayan","USD 26985.60","01/31/2024","Equifruit, Inc.","36,363.10","40.48","0.00","Claudia Ramirez",,"38,392.18","2,034.12","02/06/2024","Net 30",,,"United States Dollar","5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","5033 1st Ave S, Seattle 98134, Seattle, WA 98134. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","36,363.10","0.00","36,363.10",,"No","No","No",,,,,,,"0.00",,"Charlies Seattle","No","No","No","0.00","USD 0.00","0","6901305",,
"Delivered","Yes","3368","01/29/2024","Courchesne Larose","3368","960","Naomi Bendayan","USD 24720.00","01/31/2024","Equifruit, Inc.","33,310.20","37.08","0.00","Claudia Ramirez",,"38,392.18","2,034.12","02/06/2024","Net 30",,,"United States Dollar","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","33,310.20","0.00","33,310.20",,"No","No","No",,,,,,,"0.00",,"Courchesne Larose","No","No","No","0.00","USD 0.00","0","2385461",,"MNBU0311325"
"Delivered","Yes","3352","01/29/2024","Chiovitti Banana Co., Ltd","3352","960","Naomi Bendayan","USD 23472.00","01/31/2024","Equifruit, Inc.","31,628.52","35.21","0.00","Claudia Ramirez",,"38,392.18","2,034.12","02/06/2024","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","31,628.52","0.00","31,628.52",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","240702",,
"Delivered","Yes","3328","01/26/2024","Top Banana","3328","900","Naomi Bendayan","USD 22869.00","01/30/2024","Equifruit, Inc.","30,815.98","57.17","0.00","Claudia Ramirez",,"35,992.67","1,906.99","02/02/2024","Net 30",,,"United States Dollar","415 NYC Terminal Market, Bronx, NY 10474. United States","415 NYC Terminal Market, Bronx, NY 10474. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","30,815.98","0.00","30,815.98",,"No","No","No",,,,,,,"0.00",,"Top Banana","No","No","No","0.00","USD 0.00","0","013024",,"TTNU8094663"
"Delivered","Yes","3374","01/26/2024","Sobeys BCH","3374","960","Naomi Bendayan","USD 22934.40","01/30/2024","Equifruit, Inc.","30,904.10","57.33","0.00","Claudia Ramirez",,"38,392.18","2,034.12","02/02/2024","Net 30",,,"United States Dollar","Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","30,904.10","0.00","30,904.10",,"No","No","No",,,,,,,"0.00",,"Sobeys BCH","No","No","No","0.00","USD 0.00","0","4566568089",,"BMOU9702205"
"Delivered","Yes","3333","01/26/2024","Krown Produce  Fresh At Its Best™","3333","900","Naomi Bendayan","USD 22680.00","01/29/2024","Equifruit, Inc.","30,561.30","22.68","0.00","Claudia Ramirez",,"35,992.67","1,906.99","02/02/2024","Net 10",,,"United States Dollar","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","30,561.30","0.00","30,561.30",,"No","No","No",,,,,,,"0.00",,"Krown Produce  Fresh At Its Best™","No","No","No","0.00","USD 0.00","0","AL1835",,
"Delivered","Yes","3339","01/26/2024","Chiovitti Banana Co., Ltd","3339","960","Naomi Bendayan","USD 21408.00","01/29/2024","Equifruit, Inc.","28,847.28","21.41","0.00","Claudia Ramirez",,"38,392.18","2,034.12","02/02/2024","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","28,847.28","0.00","28,847.28",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","240700",,
"Delivered","Yes","3336","01/26/2024","Chiovitti Banana Co., Ltd","3336","960","Naomi Bendayan","USD 23472.00","01/28/2024","Equifruit, Inc.","31,628.52","0.00","0.00","Claudia Ramirez",,"38,392.18","2,034.12","02/02/2024","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","31,628.52","0.00","31,628.52",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","240701",,
"Delivered","Yes","3330","01/26/2024","Costco Vaughan Wet","3330","900","Naomi Bendayan","USD 24174.00","01/27/2024","Equifruit, Inc.","32,574.46","59.70","0.00","Claudia Ramirez",,"35,992.67","1,906.99","02/02/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","32,574.46","0.00","32,574.46",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","240570",,
"Delivered","Yes","3334","01/26/2024","Costco Varennes","3334","900","Naomi Bendayan","USD 24174.00","01/27/2024","Equifruit, Inc.","32,574.46","-36.99","0.00","Claudia Ramirez",,"35,992.67","1,906.99","02/02/2024","Net 30",,,"United States Dollar","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","32,574.46","0.00","32,574.46",,"No","No","No",,,,,,,"0.00",,"Costco Varennes","No","No","No","0.00","USD 0.00","0","5740116432",,
"Delivered","Yes","3342","01/26/2024","Chiovitti Banana Co., Ltd","3342","889","Naomi Bendayan","USD 20704.05","01/27/2024","Equifruit, Inc.","27,898.71","0.00","0.00","Claudia Ramirez",,"35,552.76","1,883.68","02/22/2024","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","27,898.71","0.00","27,898.71",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","240572",,
"Delivered","Yes","3340","01/26/2024","Courchesne Larose","3340","960","Naomi Bendayan","USD 24720.00","01/27/2024","Equifruit, Inc.","33,310.20","0.00","0.00","Claudia Ramirez",,"38,392.18","2,034.12","02/02/2024","Net 30",,,"United States Dollar","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","33,310.20","0.00","33,310.20",,"No","No","No",,,,,,,"0.00",,"Courchesne Larose","No","No","No","0.00","USD 0.00","0","2385460",,
"Delivered","Yes","3329","01/24/2024","Sobeys BCH","3329","960","Naomi Bendayan","USD 22934.40","01/25/2024","Equifruit, Inc.","30,915.57","-172.01","0.00","Claudia Ramirez",,"38,392.18","2,034.12","02/02/2024","Net 30",,,"United States Dollar","Montreal, QC H1G 3J5. Canada","1500 Bd de Montarville, Boucherville, QC J4B 5Y3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","30,915.57","0.00","30,915.57",,"No","No","No",,,,,,,"0.00",,"Sobeys BCH","No","No","No","0.00","USD 0.00","0","4566568088",,"SMLU5469702"
"Delivered","Yes","3335","01/23/2024","Costco Vaughan Wet","3335","900","Naomi Bendayan","USD 24174.00","01/26/2024","Equifruit, Inc.","32,683.25","144.32","0.00","Claudia Ramirez",,"35,992.67","1,906.99","02/02/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","32,683.25","0.00","32,683.25",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","240698",,
"Delivered","Yes","3337","01/23/2024","Costco Vaughan Wet","3337","900","Naomi Bendayan","USD 24174.00","01/25/2024","Equifruit, Inc.","32,683.25","95.97","0.00","Claudia Ramirez",,"35,992.67","1,906.99","02/02/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","32,683.25","0.00","32,683.25",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","240573",,
"Delivered","Yes","3331","01/23/2024","Chiovitti Banana Co., Ltd","3331","960","Naomi Bendayan","USD 21408.00","01/25/2024","Equifruit, Inc.","28,943.62","-74.92","0.00","Claudia Ramirez",,"38,392.18","2,034.12","02/02/2024","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","28,943.62","0.00","28,943.62",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","240569",,
"Delivered","Yes","3323","01/22/2024","Costco Vaughan Wet","3323","900","Naomi Bendayan","USD 24174.00","01/24/2024","Equifruit, Inc.","32,538.20","-12.09","0.00","Claudia Ramirez",,"35,992.67","1,906.99","02/02/2024","Net 30",,,"United States Dollar","100 Line Drive, Vaughan, ON L4H 4M2. Canada","100 Line Drive, Vaughan, ON L4H 4M2. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","32,538.20","0.00","32,538.20",,"No","No","No",,,,,,,"0.00",,"Costco Vaughan Wet","No","No","No","0.00","USD 0.00","0","240568",,
"Delivered","Yes","3327","01/22/2024","Krown Produce  Fresh At Its Best™","3327","900","Naomi Bendayan","USD 22680.00","01/23/2024","Equifruit, Inc.","30,527.28","-136.08","0.00","Claudia Ramirez",,"35,992.67","1,906.99","02/02/2024","Net 10",,,"United States Dollar","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","4923 47th Street SE,, Calgary, AB T2B 3S5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","30,527.28","0.00","30,527.28",,"No","No","No",,,,,,,"0.00",,"Krown Produce  Fresh At Its Best™","No","No","No","0.00","USD 0.00","0","AL1793",,"SEKU9347993"
"Delivered","Yes","3316","01/22/2024","Costco Varennes","3316","900","Naomi Bendayan","USD 24174.00","01/23/2024","Equifruit, Inc.","32,538.20","-12.09","0.00","Claudia Ramirez",,"35,992.67","1,906.99","02/02/2024","Net 30",,,"United States Dollar","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","3200 Chem. de la Baronnie, Varennes, QC J3X 0G3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","32,538.20","0.00","32,538.20",,"No","No","No",,,,,,,"0.00",,"Costco Varennes","No","No","No","0.00","USD 0.00","0","5740116405",,"SEGU9861014"
"Delivered","Yes","3324","01/22/2024","Top Banana","3324","900","Naomi Bendayan","USD 22869.00","01/23/2024","Equifruit, Inc.","30,781.67","-137.22","0.00","Claudia Ramirez",,"35,992.67","1,906.99","01/26/2024","Net 30",,,"United States Dollar","415 NYC Terminal Market, Bronx, NY 10474. United States","415 NYC Terminal Market, Bronx, NY 10474. United States","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","30,781.67","0.00","30,781.67",,"No","No","No",,,,,,,"0.00",,"Top Banana","No","No","No","0.00","USD 0.00","0","012324",,"TRLU1743672"
"Delivered","Yes","3319","01/19/2024","Courchesne Larose","3319","960","Naomi Bendayan","USD 25526.40","01/22/2024","Equifruit, Inc.","34,460.64","1,187.52","0.00","Claudia Ramirez",,"38,392.18","2,034.12","02/02/2024","Net 30",,,"United States Dollar","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","9761 boul. des Sciences, Montréal, QC H1J 0A6. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","34,460.64","0.00","34,460.64",,"No","No","No",,,,,,,"0.00",,"Courchesne Larose","No","No","No","0.00","USD 0.00","0","2385458",,
"Delivered","Yes","3313","01/19/2024","Chiovitti Banana Co., Ltd","3313","960","Naomi Bendayan","USD 21408.00","01/22/2024","Equifruit, Inc.","28,900.80","85.63","0.00","Claudia Ramirez",,"38,392.18","2,034.12","01/26/2024","Net 30",,,"United States Dollar","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","26 Magnificent Road, Toronto, ON M8Z 4T3. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada",,,"No","Unknown","0.74","No","1.35","Yes",,,"0.00","28,900.80","0.00","28,900.80",,"No","No","No",,,,,,,"0.00",,"Chiovitti Banana Co., Ltd","No","No","No","0.00","USD 0.00","0","240565",,
