Status,Number,Seller,Carrier,Amount,Quantity,Invoiced,Departure Date,Arrival Date,Port of Arrival,PARS number,Shipping Date,ISF,Amount (CAD),Unbilled Balance (CAD),Unpaid Balance (CAD),Temperature,Job:Description,Job:Expense,Job:Income,Job:Customer,Type,Attachments,Partially Received,Received Quantity,Reference,Date,Employee,Buyer,Job,Weight (lb),Volume (ft³),Approved By,Approved Date,Payment Terms,Incoterms,Notes,Currency,Billing Address,Shipping Address,Seller Address,Modes of Transportation,Last Event,Online,Exchange Rate,Is Cancelled,Reverse Exchange Rate,Paid,Division,Template Name,Tax Amt. (CAD),Amt. Before Tax (CAD),Other Charges (CAD),Items Amount (CAD),Online Creator,Is Printed,Pallets,Ventilation,Container#,Bill of Lading,US Customs,Canadian Customs,Customer,Remark,Examination,Job:Due Date,Temperature Recorder,Band Packaging,Sticker Packaging,Cases Packaging,Cornerboards Packaging,Port of Loading,Customs Clearance,Buyer:Name,Buyer:Account Number
Delivered,4355,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,5/9/24,5/21/24,Philadelphia,,5/24/24,Yes,"18,524.02",0,0,13.9,,"26,901.73","33,886.14",,Unknown,No,No,960,,4/29/24,David Melo,"Equifruit, Inc.",4355,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",,,No,0.73,No,1.37,Yes,,,0,"18,524.02",0,"18,524.02",,No,Chep,25,SEGU9324000,SMLU8052967A,<none>,<none>,,,,5/25/24,,,,,Carton,Santa Marta,US Clearance,"Equifruit, Inc.",
Delivered,4351,Latbio S.A.,Seaboard,USD 12960.00,900,Yes,5/3/24,5/12/24,Philadelphia,,5/15/24,Yes,"17,742.24",0,0,13.9,,"27,745.47","32,983.85",,Unknown,No,No,900,,4/26/24,David Melo,"Equifruit, Inc.",4351,"35,992.67","1,906.99",,,Net 10,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",,,No,0.73,No,1.37,Yes,,,0,"17,742.24",0,"17,742.24",,No,Walk Global/Escobar,25,CAIU5542768,SMLU8046790A,<none>,<none>,,,,5/27/24,,,,,Plastico reciclado,Guayaquil,US Clearance,"Equifruit, Inc.",
Delivered,4361,Coliman Pacific Corporation,Megacorp,USD 14450.40,720,Yes,5/24/24,5/28/24,,,5/28/24,No,"19,833.17",0,0,13.9,,"26,253.88","27,638.47",,Unknown,No,No,720,,4/25/24,David Melo,"Equifruit, Inc.",4361,"28,794.14","1,525.59",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.37,Yes,,,0,"19,833.17",0,"19,833.17",,No,Chep,25,,,<none>,<none>,,,,5/31/24,,,,,Plastico,"Nogales, Arizona",US Clearance,"Equifruit, Inc.",
Delivered,4364,Coliman Pacific Corporation,Megacorp,USD 17443.20,960,Yes,5/10/24,5/15/24,,,5/15/24,No,"23,940.79",0,0,13.9,,"30,829.02","32,111.39",,Unknown,No,No,960,,4/25/24,David Melo,"Equifruit, Inc.",4364,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.37,Yes,,,0,"23,940.79",0,"23,940.79",,No,Chep,25,,,<none>,<none>,,,,5/13/24,,,,,Plastico,"Pharr, Texas",US Clearance,"Equifruit, Inc.",
Delivered,4354,COQUIMBA,Maersk,USD 10416.00,960,Yes,5/13/24,5/27/24,Philadelphia,,5/30/24,Yes,"14,290.75",0,0,13.9,,"24,288.47","29,279.58",,Unknown,No,No,960,,4/24/24,David Melo,"Equifruit, Inc.",4354,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",,,No,0.73,No,1.37,Yes,,,0,"14,290.75",0,"14,290.75",,No,Standard Americano,25,TLLU1223685,MAEU238837535,<none>,<none>,,,,5/29/24,,,,,Plastico,Corinto,Canada Inbond,"Equifruit, Inc.",
Delivered,4353,COQUIMBA,Maersk,USD 9724.80,960,Yes,5/11/24,5/20/24,Philadelphia,,5/27/24,Yes,"13,342.43",0,0,13.9,,"25,215.48","29,194.21",,Unknown,No,No,960,,4/24/24,David Melo,"Equifruit, Inc.",4353,"38,392.18","2,034.12",,,,EXW,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",,,No,0.73,No,1.37,Yes,,,0,"13,342.43",0,"13,342.43",,No,Standard Americano,25,MNBU3546679,MAEU238837419,<none>,<none>,,,,5/27/24,,,,,Plastico,Puerto Cortes,Canada Inbond,"Equifruit, Inc.",
Delivered,4352,APPBOSA,Maersk,USD 13296.00,960,Yes,5/3/24,5/20/24,Philadelphia,,5/25/24,Yes,"18,242.11",0,0,13.9,,"28,503.68","32,064.58",,Unknown,No,No,960,,4/24/24,David Melo,"Equifruit, Inc.",4352,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru",,,No,0.73,No,1.37,Yes,,,0,"18,242.11",0,"18,242.11",,No,Chep,25,MSWU0084369,MAEU238786019,<none>,<none>,,,,5/22/24,,,,,Plastico reciclado,Paita,Canada Inbond,"Equifruit, Inc.",
Delivered,4350,Latbio S.A.,Maersk,USD 12690.00,900,Yes,5/4/24,5/20/24,Philadelphia,,5/26/24,Yes,"17,410.68",0,0,13.9,,"27,251.06","33,128.61",,Unknown,No,No,900,,4/24/24,David Melo,"Equifruit, Inc.",4350,"35,992.67","1,906.99",,,Net 10,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",,,No,0.73,No,1.37,Yes,,,0,"17,410.68",0,"17,410.68",,No,Walk Global/Escobar,25,MMAU1036785,MAEU238725851,<none>,<none>,,,,5/30/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,4349,Hacienda Celia María C.A.,Maersk,USD 12807.00,900,Yes,5/4/24,5/20/24,Philadelphia,,5/25/24,Yes,"17,571.20",0,0,13.9,,"25,861.69","31,244.22",,Unknown,No,No,900,,4/24/24,David Melo,"Equifruit, Inc.",4349,0,"1,908.00",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Luque 127 y Pedro Carbo, Guayaquil, Ecuador",,,No,0.73,No,1.37,Yes,,,0,"17,571.20",0,"17,571.20",,No,Walk Global/Escobar,25,MNBU3546447,MAEU238725572,<none>,<none>,,,,5/23/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,4340,PRIECOR S.A.,Maersk,USD 12690.00,900,Yes,5/4/24,5/20/24,Philadelphia,,5/23/24,Yes,"17,410.68",0,0,13.9,,"26,815.03","33,080.29",,Unknown,No,No,900,,4/24/24,David Melo,"Equifruit, Inc.",4340,"35,992.67","1,906.99",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Avenida 25 de Junio y Napoleón Mera. Edificio Contempo, Machala, Ecuador",,,No,0.73,No,1.37,Yes,,,0,"17,410.68",0,"17,410.68",,No,Walk Global/Escobar,25,SUDU6288613,MAEU238725628,<none>,<none>,,,,5/29/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,4347,ASOGUABO,Maersk,USD 13472.00,960,Yes,5/4/24,5/20/24,Philadelphia,,5/27/24,Yes,"18,483.58",0,0,13.9,,"28,095.12","32,158.20",,Unknown,No,No,960,,4/24/24,David Melo,"Equifruit, Inc.",4347,"38,392.18","2,034.12",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.37,Yes,,,0,"18,483.58",0,"18,483.58",,No,Tipo CHEP,25,MNBU3114504,MAEU238725918,<none>,<none>,,,,5/25/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,4335,ASOGUABO,ZIM,USD 13713.00,960,Yes,5/5/24,5/15/24,Philadelphia,,5/22/24,Yes,"18,814.24",0,0,13.9,,"27,061.32","30,310.50",,Unknown,No,No,960,,4/24/24,David Melo,"Equifruit, Inc.",4335,"38,392.18","2,034.12",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.37,Yes,,,0,"18,814.24",0,"18,814.24",,No,Tipo CHEP,25,ZMOU5569309,ZIMUGYL00007256,<none>,<none>,,,,5/21/24,,,,,Plastico reciclado,Guayaquil,US Clearance,"Equifruit, Inc.",
Delivered,4360,ASOGUABO,Maersk,USD 12697.20,900,Yes,5/4/24,5/20/24,Philadelphia,,5/25/24,Yes,"17,420.56",0,0,13.9,,"26,934.57","33,128.61",,Unknown,No,No,900,,4/24/24,David Melo,"Equifruit, Inc.",4360,"35,992.67","1,906.99",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.37,Yes,,,0,"17,420.56",0,"17,420.56",,No,Walk Global/Escobar,25,MNBU0073335,MAEU238727776,<none>,<none>,,,,5/30/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,4344,ASOGUABO,Maersk,USD 12697.20,900,Yes,5/4/24,5/20/24,Philadelphia,,5/25/24,Yes,"17,420.56",0,0,13.9,,"26,946.58","33,128.61",,Unknown,No,No,900,,4/24/24,David Melo,"Equifruit, Inc.",4344,"35,992.67","1,906.99",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.37,Yes,,,0,"17,420.56",0,"17,420.56",,No,Walk Global/Escobar,25,MNBU3955363,MAEU238727677,<none>,<none>,,,,5/30/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,4343,ASOGUABO,Maersk,USD 12697.20,900,Yes,5/4/24,5/20/24,Philadelphia,,5/24/24,Yes,"17,420.56",0,0,13.9,,"26,946.58","32,935.63",,Unknown,No,No,900,,4/24/24,David Melo,"Equifruit, Inc.",4343,"35,992.67","1,906.99",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.37,Yes,,,0,"17,420.56",0,"17,420.56",,No,Walk Global/Escobar,25,MNBU0375700,MAEU238727482,<none>,<none>,,,,5/28/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,4342,ASOGUABO,Maersk,USD 12697.20,900,Yes,5/4/24,5/20/24,Philadelphia,,5/24/24,<none>,"17,420.56",0,0,13.9,,"26,946.57","32,935.63",,Unknown,No,No,900,,4/24/24,David Melo,"Equifruit, Inc.",4342,"35,992.67","1,906.99",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.37,Yes,,,0,"17,420.56",0,"17,420.56",,No,Walk Global/Escobar,25,MNBU0426108,MAEU238726631,<none>,<none>,,,,5/28/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,4341,ASOGUABO,Maersk,USD 12697.20,900,Yes,5/4/24,5/20/24,Philadelphia,,5/23/24,Yes,"17,420.56",0,0,13.9,,"27,193.53","33,007.96",,Unknown,No,No,900,,4/24/24,David Melo,"Equifruit, Inc.",4341,"35,992.67","1,906.99",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.73,No,1.37,Yes,,,0,"17,420.56",0,"17,420.56",,No,Walk Global/Escobar,25,MNBU3484561,MAEU238726582,<none>,<none>,,,,5/31/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,4363,Surgesa S.A.,Seaboard,USD 13095.00,900,Yes,5/3/24,5/12/24,Philadelphia,,5/17/24,Yes,"17,985.98",0,0,13.9,,"27,290.51","32,983.85",,Unknown,No,No,900,,4/23/24,David Melo,"Equifruit, Inc.",4363,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",,,No,0.73,No,1.37,Yes,,,0,"17,985.98",0,"17,985.98",,No,Walk Global/Escobar,25,SMLU5471931,SMLU8046777A,<none>,<none>,,,,5/27/24,,,,,Plastico,Guayaquil,US Clearance,"Equifruit, Inc.",
Delivered,4293,Coliman Pacific Corporation,Traffic Tech,USD 14450.40,720,Yes,5/11/24,5/15/24,,,5/15/24,Yes,"19,869.30",0,0,13.9,,"26,344.90","27,618.28",,Unknown,No,No,720,,4/22/24,David Melo,"Equifruit, Inc.",4293,"28,794.14","1,525.59",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10201 S 51st. Street Suite 127, Phoenix, AZ 85044. United States",,,No,0.73,No,1.38,Yes,,,0,"19,869.30",0,"19,869.30",,No,Chep,25,,,<none>,<none>,,,,5/17/24,,,,,Plastico,"Nogales, Arizona",US Clearance,"Equifruit, Inc.",
Delivered,4338,Surgesa S.A.,CMA,USD 13095.00,900,Yes,5/3/24,5/14/24,Philadelphia,,5/22/24,Yes,"18,071.10",0,0,13.9,,"27,945.17","33,128.51",,Unknown,No,No,900,,4/19/24,David Melo,"Equifruit, Inc.",4338,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",,,No,0.72,No,1.38,Yes,,,0,"18,071.10",0,"18,071.10",,No,Walk Global/Escobar,25,TTNU8306382,CMDUGQL0345616,<none>,<none>,,,,5/24/24,,,,,Plastico reciclado,Guayaquil,US Clearance,"Equifruit, Inc.",
Delivered,4336,Surgesa S.A.,CMA,USD 13095.00,900,Yes,5/3/24,5/14/24,Philadelphia,,5/22/24,Yes,"18,071.10",0,0,13.9,,"27,562.42","33,128.51",,Unknown,No,No,900,,4/19/24,David Melo,"Equifruit, Inc.",4336,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Luque #127, Pedro Carbo, Guayaquil 090307. Ecuador",,,No,0.72,No,1.38,Yes,,,0,"18,071.10",0,"18,071.10",,No,Walk Global/Escobar,25,TRIU8693326,CMDUGQL0345615,<none>,<none>,,,,5/25/24,,,,,Plastico reciclado,Guayaquil,US Clearance,"Equifruit, Inc.",
Delivered,4333,Marplantis Organic Sustainable Agriculture,ZIM,USD 12690.00,900,Yes,5/5/24,5/15/24,Philadelphia,,5/21/24,Yes,"17,512.20",0,0,13.9,,"26,501.57","32,983.85",,Unknown,No,No,900,,4/19/24,David Melo,"Equifruit, Inc.",4333,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",,,No,0.72,No,1.38,Yes,,,0,"17,512.20",0,"17,512.20",,No,Walk Global/Escobar,25,JXLU5105684,ZIMUGYL00007380,<none>,<none>,,,,5/27/24,,,,,Plastico reciclado,Guayaquil,US Clearance,"Equifruit, Inc.",
Delivered,4332,Marplantis Organic Sustainable Agriculture,Network,USD 12690.00,900,Yes,5/5/24,5/16/24,Hueneme,,5/21/24,Yes,"17,512.20",0,0,13.9,,"25,770.08","30,940.06",,Unknown,No,No,900,,4/19/24,David Melo,"Equifruit, Inc.",4332,"35,992.67","1,906.99",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","DATILES 416 Y CALLE 6TA, GUAYAQUIL, GUAYAS Ecuador",,,No,0.72,No,1.38,Yes,,,0,"17,512.20",0,"17,512.20",,No,,25,SEGU9077213,NQSH43101DH20107,<none>,<none>,,,,5/21/24,,,,,Plastico,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,4331,C.I. AGRICOLAS LAS FLORES S.A.S.,Seaboard,USD 13536.00,960,Yes,5/2/24,5/14/24,Philadelphia,,5/16/24,Yes,"18,679.68",0,0,13.9,,"26,269.41","31,341.21",,Unknown,No,No,960,,4/19/24,David Melo,"Equifruit, Inc.",4331,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Carrera 4ta #12-55 P 2, santa marta, 470006. Colombia",,,No,0.72,No,1.38,Yes,,,0,"18,679.68",0,"18,679.68",,No,Chep,25,CAIU5559267,SMLU8043704A,<none>,<none>,,,,5/22/24,,,,,Carton,Santa Marta,US Clearance,"Equifruit, Inc.",
Delivered,4334,ASOGUABO,Maersk,USD 13462.92,960,Yes,4/27/24,5/13/24,Philadelphia,,5/20/24,Yes,"18,625.95",0,0,13.9,,"26,248.92","31,295.46",,Unknown,No,No,960,,4/17/24,David Melo,"Equifruit, Inc.",4334,"38,392.18","2,034.12",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.72,No,1.38,Yes,,,0,"18,625.95",0,"18,625.96",,No,Tipo CHEP,25,MNBU3761563,MAEU238532528,<none>,<none>,,,,5/16/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,4330,COQUIMBA,Maersk,USD 10416.00,960,Yes,5/6/24,5/20/24,Philadelphia,,5/23/24,Yes,"14,410.54",0,0,13.9,,"23,523.85","29,236.90",,Unknown,No,No,960,,4/17/24,David Melo,"Equifruit, Inc.",4330,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",,,No,0.72,No,1.38,Yes,,,0,"14,410.54",0,"14,410.54",,No,Standard Americano,25,MNBU3253156,MAEU238682609,<none>,<none>,,,,5/23/24,,,,,Plastico,Corinto,Canada Inbond,"Equifruit, Inc.",
Delivered,4329,COQUIMBA,Maersk,USD 9724.80,960,Yes,5/4/24,5/13/24,Philadelphia,,5/20/24,Yes,"13,454.26",0,0,13.9,,"25,897.82","29,137.23",,Unknown,No,No,960,,4/17/24,David Melo,"Equifruit, Inc.",4329,"38,392.18","2,034.12",,,,EXW,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Parque Las Rosas 1/2 Cuadra Al Sur, Chinandega, Nicaragua",,,No,0.72,No,1.38,Yes,,,0,"13,454.26",0,"13,454.26",,No,Standard Americano,25,MNBU3464523,MAEU238682524,<none>,<none>,,,,5/16/24,,,,,Plastico,Puerto Cortes,Canada Inbond,"Equifruit, Inc.",
Delivered,4328,APPBOSA,Maersk,USD 13440.00,960,Yes,4/27/24,5/13/24,Philadelphia,,5/17/24,Yes,"18,594.24",0,0,13.9,,"28,867.40","32,017.77",,Unknown,No,No,960,,4/17/24,David Melo,"Equifruit, Inc.",4328,"38,392.18","2,034.12",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Sector Nueva Esperanza S/N Samán Marcavelica, Sullana, PIURA 01. Peru",,,No,0.72,No,1.38,Yes,,,0,"18,594.24",0,"18,594.24",,No,Chep,25,MNBU3711705,MAEU238577617,<none>,<none>,,,,5/20/24,,,,,Plastico reciclado,Paita,US Clearance,"Equifruit, Inc.",
Delivered,4186,Latbio S.A.,Maersk,USD 12690.00,900,Yes,4/27/24,5/13/24,Philadelphia,,5/19/24,Yes,"17,556.61",0,0,13.9,,"25,790.25","31,198.61",,Unknown,No,No,900,,4/17/24,David Melo,"Equifruit, Inc.",4186,"35,992.67","1,906.99",,,Net 10,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",,,No,0.72,No,1.38,Yes,,,0,"17,556.61",0,"17,556.61",,No,Walk Global/Escobar,25,MNBU3819393,MAEU238532680,<none>,<none>,,,,5/19/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,4185,Latbio S.A.,Maersk,USD 12690.00,900,Yes,4/27/24,5/13/24,Philadelphia,,5/18/24,Yes,"17,556.61",0,0,13.9,,"26,955.61","32,983.85",,Unknown,No,No,900,,4/17/24,David Melo,"Equifruit, Inc.",4185,"35,992.67","1,906.99",,,Net 10,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","10 de agosto entre Pichincha y García Moreno, Pasaje, El Oro Ecuador",,,No,0.72,No,1.38,Yes,,,0,"17,556.61",0,"17,556.61",,No,Walk Global/Escobar,25,MNBU3194710,MAEU238532641,<none>,<none>,,,,5/21/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,4327,Hacienda Celia María C.A.,Maersk,USD 12807.00,900,Yes,4/27/24,5/13/24,Philadelphia,,5/20/24,Yes,"17,718.48",0,0,13.9,,"27,354.27","32,983.85",,Unknown,No,No,900,,4/17/24,David Melo,"Equifruit, Inc.",4327,0,"1,908.00",,,,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","Luque 127 y Pedro Carbo, Guayaquil, Ecuador",,,No,0.72,No,1.38,Yes,,,0,"17,718.48",0,"17,718.48",,No,Walk Global/Escobar,25,MNBU3207952,MAEU238532622,<none>,<none>,,,,5/20/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
Delivered,4326,ASOGUABO,Maersk,USD 13462.92,960,Yes,4/27/24,5/13/24,Philadelphia,,5/20/24,Yes,"18,625.95",0,0,13.9,,"28,477.18","33,738.16",,Unknown,No,No,960,,4/17/24,David Melo,"Equifruit, Inc.",4326,"38,392.18","2,034.12",,,Due on receipt,FOB,,United States Dollar,"5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","5311, boulevard de Maisonneuve ouest
Suite 304, Montréal, QC H4A 1Z5. Canada","VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, El Oro 070115. Ecuador",,,No,0.72,No,1.38,Yes,,,0,"18,625.95",0,"18,625.95",,No,Tipo CHEP,25,MNBU4284357,MAEU238532582,<none>,<none>,,,,5/20/24,,,,,Plastico reciclado,Puerto Bolivar,US Clearance,"Equifruit, Inc.",
