"Status","Job:Number","Incoming Shipment:Name","Purchase Order:Seller","Purchase Order:Carrier","Purchase Order:Container#","Purchase Order:Bill of Lading","Purchase Order:Harvest date","Purchase Order:Departure Date","Purchase Order:Arrival Date","Part Number","Item Definition:Categories","Pieces","Purchase Order:Customer","Sales Order:Buyer","Purchase Order:Shipping Date","Cargo Release:Purchase Order","Incoming Shipment:x dock date","Incoming Shipment:Terminal","Purchase Order:Port of Arrival","Purchase Order:ISF","Purchase Order:ramass_au_port_par","Purchase Order:transporteur_local","Purchase Order:US Customs","Purchase Order:Canadian Customs","Purchase Order:instructions_livraison_envoyes","Purchase Order:PARS number","Purchase Order:Examination","Purchase Order:Remark","Purchase Order:Temperature","Purchase Order:Ventilation","Purchase Order:Pallets","Purchase Order:Number","Incoming Shipment:Container Number","Incoming Shipment:Master Waybill","Sales Order:Billing Client","Warehouse Receipt Date","Departure Date","Arrival Date","Description","Synced to Logistico","Incoming Shipment:Waybill Number","Package","Length (in)","Height (in)","Width (in)","Weight (lb)","Volume (ft³)","Pickup Order:Number","Location Code","Location Description","Container","Piece Weight (lb)","Piece Volume (ft³)","Warehouse Provider","Model","Serial","Invoice Number","Purchase Order Number","Lot Number","Warehouse Receipt","Pickup Order","Cargo Release","Waybill (out)","Master Waybill (out)","Waybill (in)","Master Waybill (in)","Shipper","Consignee","WHR Shipper","WHR Consignee","WHR Supplier","Supplier","Issued By","Destination Agent","WHR Destination Agent","Inland Carrier","Carrier (out)","Carrier (in)","Released to","Booking #","Notify Party     ","Place of Delivery","Entry Date","Out Date","Dangerous","Schedule B Code","Schedule B Description","Include EEI","License Type","Export Code","Notes","Quantity","Unitary Value","Value","Unit","Attachments","Item ID","VIN","Tracking Number","First External Tracking Number","Pallet ID","Modes of Transportation","Origin Port","Destination Port","Secondary Description","Dimensions","Entry Number","G.O. Number","C.F.S. Number","Customs Entry Date","Contained Pieces","Arrival Date (Incoming)","Cargo Release P.O.","Volume weight (Vlb)","Chargeable Weight (lb)","Ventilation Setup","Temperature Setup","Generator Setup","Job Number","Sales Order Number","In Task","In Pallet","Previous Location","Release Order","Is Overstock","Unidentified","Container Number","Contained Descriptions","Contained Part Numbers","Vehicle Year","Vehicle Make","Vehicle Model","Vehicle Trim","Vehicle Class","Vehicle Type","Vehicle Manufacturer","Vehicle Body Type","Vehicle Country","Vehicle Engine Type","Vehicle Title Number","Vehicle Title State","Contained Item","Commodity Type","HTS","Manufacturer","Country","Is Cancelled","PO Line","SO Line","Expiration Date","Expired","On Hold","Hold Reason","Tracking #s","Requested Date","Promised Date","Lead Time","Pickup Date","Delivery Date","Imported Warehouse Receipt Number","Imported Pickup Order Number","Waybill Notes","NCM Code","Seal Number 1","Seal Number 2","Ship By","ETA Original ","Last event","Vessel arrived at Final POD","Vessel arrived at Final POD Date","Container Discharge at Final POD","Container Discharge at Final POD Date","Container Departure from Final POD","Container Departure from Final POD Date","Container Delivery to Consignee","Container Delivery to Consignee Date","Container Empty Return Depot","Container Empty Return Depot Date","Incoming Shipment:Notify Party     "
"In Transit","3473","3473","COQUIMBA","Maersk","MNBU4014367","MAEU241231306","25/06/2024","29/06/2024","08/07/2024","004NICOQ","Conventional","960",,"Chiovitti Banana Co., Ltd","15/07/2024","243972",,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.50","25.00","Standard Americano","3473",,"MAEU241231306","Chiovitti Banana Co., Ltd","06/25/2024","06/29/2024","07/08/2024","Banano Cavendish Convencional Fairtrade con etiqueta","No","MAEU241231306","Caja con tapa convencional (naranja y azul)","15.75","9.06","24.02","38,392.18","2,034.12",,,,"No","39.99","2.12","Equifruit, Inc.","Convencional banana",,,"3473",,"3473",,"3473",,,"MAEU241231306","MAEU241231306","COQUIMBA","Equifruit, Inc.","COQUIMBA","Equifruit, Inc.",,,"DELAWARE AVENUE ENTERPRISES INC","Equifruit, Inc.","Equifruit, Inc.",,,"Maersk","Chiovitti Banana Co., Ltd",,"Chiovitti Banana Co., Ltd","Toronto","06/25/2024","07/15/2024","No",,,"No",,,,"960.00","13.94","13,381.32","Cases","No","2",,,,,"Vessel, Containerized","Chinandega","Philadelphia","Banano Cavendish Convencional Fairtrade con etiqueta","15.75x24.02x9.06in",,,,,"0","07/08/2024",,"21,174.50","38,392.18",,,"No","3473","3473","No","Yes","PA PORT","1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"COQUIMBA",,"No","1","1",,"No","No",,,,,"0",,,"3473",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
"Ordered","4386",,"Marplantis Organic Sustainable Agriculture","ONE",,,,"24/05/2024","04/06/2024","007ECMAR",,"900",,,"12/06/2024",,,,"Philadelphia","<none>",,,"<none>","<none>",,,,,"13.90","25.00","Walk Global/Escobar","4386",,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No",,"Caja con tapa organica (morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,,,"No","39.99","2.12",,"Organic banana",,,"4386",,,,,,,,,,,,,,,,,,,,,,,,,"05/06/2024",,"No",,,"No",,,,"900.00","19.32","17,391.65","Cases","No","0",,,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0",,,"19,851.10","35,992.67",,,"No","4386",,"No","No",,"0","No","No",,,,,,,,,,,,,,,,"No","Fresh Bananas",,"Marplantis Organic Sustainable Agriculture",,"No","1","0",,"No","No",,,,,"0",,,,,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,
"Ordered","4291",,"Coliman Pacific Corporation",,,,,"09/05/2024","09/05/2024","007MXCOL",,"900",,,"09/05/2024",,,,,"<none>",,,"<none>","<none>",,,,,"13.90","25.00","Chep","4291",,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No",,"Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,,,"No","39.99","2.12",,"Organic banana ",,,"4291",,,,,,,,,,,,,,,,,,,,,,,,,"04/03/2024",,"No",,,"No",,,,"900.00","24.18","21,757.95","Cases","No","0",,,,,,,,"Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0",,,"19,851.10","35,992.67",,,"No","4291",,"No","No",,"0","No","No",,,,,,,,,,,,,,,,"No","Fresh Bananas",,"Coliman Pacific Corporation",,"No","1","0",,"No","No",,,,,"0",,,,,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,
"On Hand","6001","HBOL5","C.I. AGRICOLAS LAS FLORES S.A.S.",,,,,,,"001COCIA","Organic","1",,,"19/04/2024",,,,,"<none>",,,"<none>","<none>",,,,,"13.90","25.00",,"6001",,"xxx",,"03/26/2024","03/26/2024","04/05/2024","Banano Cavendish Organico Fairtrade con banda","No","HBOL5","Caja con tapa organica (morado y verde)","15.75","9.06","24.02","39.99","2.12",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"6001",,"6001",,,,,"HBOL5","xxx",,,"C.I. AGRICOLAS LAS FLORES S.A.S.","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,,,"03/26/2024",,"No",,,"No",,,,"1.00","19.18","19.18","Cases","No","2",,,,,"Barge","Santa Marta","Philadelphia","Banano Cavendish Organico Fairtrade con banda","15.75x24.02x9.06in",,,,,"0","04/05/2024",,"22.06","39.99",,,"No","6001",,"No","Yes",,"1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"C.I. AGRICOLAS LAS FLORES S.A.S.",,"No","1","0",,"No","No",,,,,"0",,,"6001",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,
"On Hand","4012","4012","Surgesa S.A.","CMA","CGMU9320420","CMDUGQL0317872","27/09/2023","29/09/2023","10/10/2023","007ECSUR",,"900","Costco Vaughan","Top Banana","16/10/2023",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.50","25.00",,"4012","CGMU9320420","CMDUGQL0317872","Top Banana","09/27/2023","09/29/2023","10/10/2023","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","CMDUGQL0317872","Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"4012",,"4012",,,,,"CMDUGQL0317872","CMDUGQL0317872","Surgesa S.A.","United Safety Agents","Surgesa S.A.","United Safety Agents",,,,"Equifruit, Inc.","Equifruit, Inc.",,,"CMA",,,"Top Banana","New York","09/27/2023",,"No",,,"No",,,,"900.00","19.99","17,992.08",,"No","2",,,,,"Vessel, Containerized","Guayaquil","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","10/10/2023",,"19,851.10","35,992.67",,,"No","4012","4012","No","Yes","PA PORT","1","No","No","CGMU9320420",,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Surgesa S.A.",,"No","1","1",,"No","No",,,,,"9",,,"4012",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Top Banana"
"Arriving",,,,,,,,,,"001COCIA","Organic","960",,,,,,,,,,,,,,,,,,,,,,,,,,,"Banano Cavendish Organico Fairtrade con banda","No",,"Caja con tapa organica (morado y verde)","15.75","9.06","24.02","38,392.18","0.00","2967",,,"No","0.00","0.00",,"Organic banana",,,"2967",,,"2967",,,,,,"Equifruit, Inc.","Sobeys BCH","Equifruit, Inc.","Sobeys BCH",,,"Equifruit, Inc.",,,"Savoie",,,,,,,"08/03/2023",,"No",,,"No",,,,"0.00","0.00","0.00",,"No","1",,,,,"Truck",,,"Banano Cavendish Organico Fairtrade con banda","15.75x24.02x9.06in",,,,,"0",,,"0.00","38,392.18",,,"No",,,"No","No",,"0","No","No",,,,,,,,,,,,,,,,"No","Fresh Bananas",,"C.I. AGRICOLAS LAS FLORES S.A.S.",,"No","0","0",,"No","No",,,,,"0","08/08/2023","08/08/2023",,"2967",,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,
"On Hand","2968","2968","ASOGUABO","Sealand","MNBU0083436","SEAU229005963","14/07/2023","17/07/2023","31/07/2023","001ECELG","Organic","384","Sobeys Boucherville","Sobeys Quebec City","02/08/2023",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.50","25.00","Chep","2968","MNBU0083436","SEAU229005963","Sobeys Quebec City","07/14/2023","07/17/2023","07/31/2023","Banano Cavendish Organico Fairtrade con banda","No","SEAU229005963","Caja con tapa organica (morado y verde)","15.75","9.06","24.02","15,356.87","813.65",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"2968",,"2968",,,,,"SEAU229005963","SEAU229005963","ASOGUABO","United Safety Agents","ASOGUABO","United Safety Agents",,,,"Equifruit, Inc.","Equifruit, Inc.",,,"Sealand",,,"Sobeys Quebec City","Montreal","07/14/2023",,"No",,,"No",,,,"384.00","18.80","7,217.40","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade con banda","15.75x24.02x9.06in",,,,,"0","07/31/2023",,"8,469.80","15,356.87",,,"No","2968","2968Q3","No","Yes",,"1","No","No","MNBU0083436",,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"ASOGUABO",,"No","1","1",,"No","No",,,,,"8",,,"2968",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Sobeys Quebec City"
"On Hand","2932","2932","Marplantis Organic Sustainable Agriculture","ZIM","CAIU5470591","ZIMUGYL00001054","04/07/2023","08/07/2023","19/07/2023","007ECMAR",,"900","Costco US/East","Top Banana","21/07/2023",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.50","25.00","Walk Global/Escobar","2932","CAIU5470591","ZIMUGYL00001054","Top Banana","07/07/2023","07/08/2023","07/19/2023","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","ZIMUGYL00001054","Caja con tapa organica (morado y verde)","15.75","9.06","24.02","0.00","1,908.00",,"PA PORT","Philadelphia Port","No","0.00","2.12","Equifruit, Inc.","Organic banana",,,"2932",,"ZIMUGYL00001054",,,,,"ZIMUGYL00001054","ZIMUGYL00001054","Marplantis Organic Sustainable Agriculture","Equifruit, Inc.","Marplantis Organic Sustainable Agriculture","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,"ZIM",,,"Chiovitti Canada Co. Ltd","Toronto","07/07/2023",,"No",,,"No",,,,"900.00","18.82","16,933.50","Cases","No","2",,,,,"Vessel, Containerized","Guayaquil","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","07/19/2023",,"19,861.59","0.00",,,"No","2932","2932","No","Yes","PA PORT","1","No","No","CAIU5470591",,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Marplantis Organic Sustainable Agriculture",,"No","1","1",,"No","No",,,,,"11",,,"ZIMUGYL00001054",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Canada Co. Ltd"
"On Hand","2896","2896","ASOGUABO","Network","TEMU9493639","NQSH33101DP26103","14/06/2023","18/06/2023","03/07/2023","007ECELG","Costco","900","Costco Calgary","Krown Produce  Fresh At Its Best™","07/07/2023",,,,"Hueneme","<none>",,,"<none>","<none>",,,,,"13.50","25.00","Walk Global/Escobar","2896",,"NQSH33101DP26103","Krown Produce  Fresh At Its Best™","06/16/2023","06/18/2023","07/03/2023","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","NQSH33101DP26103","Bandeja Organica/Open-Top Case (Morado y verde)","15.75","9.06","24.02","35,992.67","1,906.99",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"2896",,"2896",,,,,"NQSH33101DP26103","NQSH33101DP26103","ASOGUABO","United Safety Agents","ASOGUABO","United Safety Agents",,,,"Equifruit, Inc.","Equifruit, Inc.",,,"Network",,,"Costco Calgary","Calgary","06/16/2023",,"No",,,"No",,,,"900.00","19.44","17,491.72","Cases","No","2",,,,,"Vessel, Containerized","Hueneme","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.75x24.02x9.06in",,,,,"0","07/03/2023",,"19,851.10","35,992.67",,,"No","2896","2896","No","Yes","PA PORT","1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"ASOGUABO",,"No","1","3",,"No","No",,,,,"9",,,"2896",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Costco Calgary"
"In Transit","2747","2747","Surgesa S.A.","Sealand","MNBU0219728","SEAU914906495","06/04/2023","10/04/2023","24/04/2023","007ECSUR",,"900","Costco Vaughan","Costco Vaughan Wet","01/05/2023",,,,"Philadelphia","Yes",,,"<none>","<none>",,,,,"13.50","25.00","Chep","2747",,"SEAU914906495","Costco Vaughan Wet","04/06/2023","04/10/2023","04/24/2023","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","No","SEAU914906495","Bandeja Organica/Open-Top Case (Morado y verde)","15.90","8.90","23.90","0.00","1,764.00",,,,"No","0.00","1.96","Equifruit, Inc.","Organic banana",,,"2747",,"2747",,,,,"SEAU914906495","SEAU914906495","Surgesa S.A.","Equifruit, Inc.","Surgesa S.A.","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,"Sealand",,,"Costco Vaughan Wet","Toronto","04/06/2023",,"No",,,"No",,,,"900.00","19.44","17,497.51",,"No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","15.90x23.90x8.90in",,,,,"0","04/24/2023",,"18,362.60","0.00",,,"No","2747","2747","No","Yes","PA PORT","1","No","No","MNBU0219728",,,,,,,,,,,,,,,"Yes",,,"Surgesa S.A.",,"No","1","1",,"No","No",,,,,"0",,,"2747",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Costco Vaughan Wet"
"Ordered","2664",,"Coliman Pacific Corporation","Traffix",,,"10/02/2023","16/02/2023","20/02/2023","001MXCOL","Organic","960","Sobeys CAL","Sobeys Calgary","20/02/2023",,,,,"<none>",,,"<none>","<none>",,,,,"13.90","25.00","Standard Americano","2664",,,"Sobeys Calgary",,,,"Banano Cavendish Organico Fairtrade con banda","No",,"Caja con tapa organica (morado y verde)","15.75","9.06","24.02","38,392.18","2,034.12",,,,"No","39.99","2.12",,"Organic banana",,,"2664",,,,,,,,,,,,,,,,,,,,,,,,,"02/10/2023",,"No",,,"No",,,,"960.00","20.88","20,046.81","Cases","No","0",,,,,,,,"Banano Cavendish Organico Fairtrade con banda","15.75x24.02x9.06in",,,,,"0",,,"21,174.50","38,392.18",,,"No","2664","2664","No","No",,"0","No","No",,,,,,,,,,,,,,,,"No","Fresh Bananas",,"Coliman Pacific Corporation",,"No","1","1",,"No","No",,,,,"0",,,,,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,
"On Hand","2605","2605","ASOGUABO","Network","SEKU9170188","NQSH32001DP05102","18/01/2023","22/01/2023","05/02/2023","001ECELG","Organic","96","BCH",,"09/02/2023",,,,"Philadelphia","Yes",,,"Yes","Yes",,,,,"13.90","25.00","Chep","2605","SEKU9170188","NQSH32001DP05102",,"01/20/2023","01/22/2023","02/05/2023","Banano Cavendish Organico Fairtrade con banda","No","NQSH32001DP05102","Caja con tapa organica (morado y verde)","15.75","9.06","24.02","3,839.22","203.41",,"PA PORT","Philadelphia Port","No","39.99","2.12","Equifruit, Inc.","Organic banana",,,"2605",,"2605",,,,,"NQSH32001DP05102","NQSH32001DP05102","ASOGUABO","United Safety Agents","ASOGUABO","Sobeys Whitby",,,,"Equifruit, Inc.","Equifruit, Inc.",,,"Network",,,"Sobeys Whitby","Toronto","01/20/2023",,"No",,,"No",,,,"96.00","19.26","1,848.75","Cases","No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade con banda","15.75x24.02x9.06in",,,,,"0","02/05/2023",,"2,117.45","3,839.22",,,"No","2605",,"No","No","PA PORT","3","No","No",,,,,,,,,,,,,,,,"No","Fresh Bananas",,"ASOGUABO",,"No","1","0",,"No","No",,,,,"9",,,"2605",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Sobeys Whitby"
"On Hand","2296","2296","Coliman Pacific Corporation","Scotlynn",,,"05/08/2022","08/08/2022","12/08/2022","001MXCOL","Organic","950","WBY","Sobeys Whitby","12/08/2022",,,,"Toronto","<none>",,,"<none>","<none>",,,,,"13.50","25.00","Chep","2296",,,"Sobeys Whitby","08/16/2022","08/16/2022","08/16/2022","Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade)","No",,"Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2296",,"2296",,,,,,,"Coliman Pacific Corporation","Equifruit, Inc.","Coliman Pacific Corporation","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,"Scotlynn",,,"Sobeys Whitby",,"08/16/2022",,"No",,,"No",,,,"950.00","20.24","19,226.41",,"No","2",,,,,"Truck, Containerized",,,"Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","08/16/2022",,"0.00","0.00",,,"No","2296","2296","No","Yes","PA PORT","1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Coliman Pacific Corporation",,"No","1","1",,"No","No",,,,,"34",,,"2296",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Sobeys Whitby"
"On Hand","2244","2244","Coliman Pacific Corporation","Scotlynn",,,"23/06/2022","28/06/2022","02/07/2022","001MXCOL","Organic","960","COLA","Courchesne Larose","02/07/2022",,,,"Toronto","<none>",,,"<none>","<none>",,,,,"13.50","25.00","americano","2244",,,"Courchesne Larose","06/22/2022","06/27/2022","07/02/2022","Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade)","No",,"Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"IN TRUCK","in truck","No","0.00","0.00","Equifruit, Inc.",,,,"2244",,"2244",,,,,,,"Coliman Pacific Corporation","Equifruit, Inc.","Coliman Pacific Corporation","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Courchesne Larose, Ltee",,"06/22/2022",,"No",,,"No",,,,"960.00","21.20","20,353.84",,"No","2",,,,,"Truck, Containerized","Pharr","Montreal","Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","07/02/2022",,"0.00","0.00",,,"No","2244","2244","No","Yes","IN TRUCK","1","No","No",,,,,,,,,,,,,,,,"Yes","Fresh Bananas",,"Coliman Pacific Corporation",,"No","1","1",,"No","No",,,,,"2",,,"2244",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Courchesne Larose, Ltee"
"On Hand","2211","2211","C.I. AGRICOLAS LAS FLORES S.A.S.","Sealand","MMAU1121228","914324342","04/06/2022","06/06/2022","20/06/2022","001COCIA","Organic","960","COLA","Courchesne Larose","23/06/2022",,,,"Philadelphia","Yes",,,"Yes","Yes",,"21G0PARS250140A",,,"13.50","25.00","americano","2211","MMAU1121228","914324342","Courchesne Larose","06/22/2022","06/06/2022","06/20/2022","Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic& Fairtrade)","No","914324342","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2211",,"2211",,,,,"914324342","914324342","C.I. AGRICOLAS LAS FLORES S.A.S.","Equifruit, Inc.","C.I. AGRICOLAS LAS FLORES S.A.S.","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Courchesne Larose","Montreal","06/22/2022",,"No",,,"No",,,,"960.00","17.70","16,991.88",,"No","2",,,,,"Vessel, Containerized","Chinandega","Philadelphia","Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","06/20/2022",,"0.00","0.00",,,"No","2211","2211","No","Yes","PA PORT","1","No","No","MMAU1121228",,,,,,,,,,,,,,,"Yes",,,"C.I. AGRICOLAS LAS FLORES S.A.S.",,"No","1","2",,"No","No",,,,,"28",,,"2211",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Courchesne Larose"
"On Hand","2212","2212","APPBOSA","Sealand","MWCU5325196","914317607","30/05/2022","04/06/2022","20/06/2022","001PEAPP","Organic","960","BCH","Sobeys","27/06/2022",,,,"Philadelphia","Yes",,,"Yes","Yes",,"23MAPARS023154",,,"13.50","25.00","Chep","2212","MWCU5325196","914317607","Sobeys BCH","06/22/2022","06/04/2022","06/20/2022","Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade (Organic & Fairtrade)","No","914317607","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2212",,"2212",,,,,"914317607","914317607","APPBOSA","Equifruit, Inc.","APPBOSA","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Sobeys","Montreal","06/22/2022",,"No",,,"No",,,,"960.00","17.19","16,499.37",,"No","2",,,,,"Vessel, Containerized","Paita","Philadelphia","Banano Cavendish Organico Fairtrade con banda","0.00x0.00x0.00in",,,,,"0","06/20/2022",,"0.00","0.00",,,"No","2212","2212","No","Yes","PA PORT","1","No","No","MWCU5325196",,,,,,,,,,,,,,,"Yes",,,"APPBOSA",,"No","1","1",,"No","No",,,,,"28",,,"2212",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Sobeys"
"On Hand","2210","2210","ASOGUABO","Sealand","MMAU1137380","914316618","02/06/2022","06/06/2022","20/06/2022","007ECELG","Costco","900","COSTCO","Costco Vaughan Wet","24/06/2022",,,,"Philadelphia","Yes",,,"Yes","Yes",,,,,"13.50","25.00","Chep","2210","MMAU1137380","914316618","Costco Vaughan Wet","06/22/2022","06/06/2022","06/20/2022","Banane Cavendish Bio & Equitable Certifiée par Ecocert Canada et Fairtrade COSTCO (Organic & Fairtrade)","No","914316618","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2210",,"2210",,,,,"914316618","914316618","EL GUABO","Equifruit, Inc.","EL GUABO","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Costco Vaughan Wet","Toronto","06/22/2022",,"No",,,"No",,,,"900.00","17.46","15,710.57",,"No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Organico Fairtrade 3lb con Banda Costco","0.00x0.00x0.00in",,,,,"0","06/20/2022",,"0.00","0.00",,,"No","2210","2210","No","Yes","PA PORT","1","No","No","MMAU1137380",,,,,,,,,,,,,,,"Yes",,,"ASOGUABO",,"No","1","1",,"No","No",,,,,"28",,,"2210",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Costco Vaughan Wet"
"On Hand","2209","2209","ASOGUABO","Sealand","MNBU0096114","914324298","02/06/2022","06/06/2022","20/06/2022","004ECELG","Conventional","960","CHIOVITTI","Chiovitti Banana Co., Ltd","25/06/2022",,,,"Philadelphia","Yes",,,"Yes","Yes",,,,,"13.50","25.00","americano","2209","MNBU0096114","914324298","Chiovitti Banana Co., Ltd","06/22/2022","06/06/2022","06/20/2022","Banane Cavendish Equitable Certifiée par Fairtrade (Conventional & Fairtrade)","No","914324298","Caja con tapa organica (morado y verde)","0.00","0.00","0.00","0.00","0.00",,"PA PORT","Philadelphia Port","No","0.00","0.00","Equifruit, Inc.",,,,"2209",,"2209",,,,,"914324298","914324298","EL GUABO","Equifruit, Inc.","EL GUABO","Equifruit, Inc.",,,,"Equifruit, Inc.","Equifruit, Inc.",,,,,,"Chiovitti Banana Co., Ltd","Toronto","06/22/2022",,"No",,,"No",,,,"960.00","13.69","13,137.93",,"No","2",,,,,"Vessel, Containerized","Puerto Bolivar","Philadelphia","Banano Cavendish Convencional Fairtrade con etiqueta","0.00x0.00x0.00in",,,,,"0","06/20/2022",,"0.00","0.00",,,"No","2209","2209","No","Yes","PA PORT","1","No","No","MNBU0096114",,,,,,,,,,,,,,,"Yes",,,"ASOGUABO",,"No","1","1",,"No","No",,,,,"28",,,"2209",,,,,,,,,"Pending",,"Pending",,"Pending",,"Pending",,"Pending",,"Chiovitti Banana Co., Ltd"
